video_id,gloss,split,url,bbox,fps,frame_start,frame_end,source
63229,who,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-wmIY6Yo-vp8.mp4,"[655, 72, 1505, 1071]",25,1,-1,signschool
63230,who,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-xchfz0eTaP8.mp4,"[342, 20, 1162, 1080]",25,1,-1,signschool
63231,who,train,https://media.asldeafined.com/vocabulary/1468928348.68.mp4,"[128, 8, 517, 480]",25,1,-1,asldeafined
66778,who,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-1430.mp4,"[165, 4, 472, 370]",25,1,-1,aslsignbank
63232,who,train,https://media.asldeafined.com/vocabulary/1539176590.1089.mp4,"[112, 28, 507, 480]",25,1,-1,asldeafined
63233,who,test,https://www.handspeak.com/word/w/who.mp4,"[121, 12, 533, 480]",25,1,-1,handspeak
63234,who,val,https://www.handspeak.com/word/w/who-old.mp4,"[173, 0, 516, 360]",25,1,-1,handspeak
66779,who,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-2236.mp4,"[167, 3, 471, 370]",25,1,-1,aslsignbank
66780,who,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/WH/WHO-2283.mp4,"[195, 32, 472, 370]",25,1,-1,aslsignbank
63225,who,train,https://media.spreadthesign.com/video/mp4/13/51811.mp4,"[35, 0, 293, 240]",25,1,-1,spreadthesign
67066,who,train,https://youtu.be/gDkZ2Zn3Sjg,"[115, 29, 371, 360]",25,1,-1,asllex
63236,who,train,https://www.signingsavvy.com/signs/mp4/9/9019.mp4,"[81, 19, 207, 192]",25,1,-1,signingsavvy
63237,who,val,https://www.signingsavvy.com/signs/mp4/9/9020.mp4,"[82, 17, 212, 192]",25,1,-1,signingsavvy
63238,who,train,https://www.youtube.com/watch?v=dnDu1DxXWo4,"[373, 118, 828, 720]",25,1,-1,nabboud
08909,candy,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,"[0, 0, 360, 240]",25,730,782,asl5200
68018,candy,train,https://www.youtube.com/watch?v=LMQ4kaHPS48,"[114, 0, 1155, 720]",25,1,-1,valencia-asl
70326,candy,train,https://www.youtube.com/watch?v=pc0-gVEETVg,"[126, 32, 284, 240]",25,5286,5411,northtexas
68790,candy,train,https://www.youtube.com/watch?v=PfobLrBH5G8,"[112, 16, 539, 357]",25,1,63,lillybauer
08928,candy,train,http://www.aslpro.com/main/c/candy.swf,"[33, 4, 230, 240]",25,1,-1,aslpro
08929,candy,val,http://www.aslsearch.com/signs/videos/candy.mp4,"[153, 55, 539, 400]",25,1,-1,aslsearch
08916,candy,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/candy.mp4,"[163, 14, 517, 414]",25,1,-1,startasl
08917,candy,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy%2C%20It%27s%20Nothing%202-dsVi-FR4eBg.mp4,"[784, 153, 1501, 1080]",25,1,-1,signschool
08918,candy,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy%2C%20It%27s%20Nothing-YX3NQ7iEwiE.mp4,"[774, 153, 1499, 1080]",25,1,-1,signschool
08919,candy,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy-v1iNoQ1DZ7c.mp4,"[647, 60, 1538, 1065]",25,1,-1,signschool
08920,candy,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cute-Dl2ekdgVRTg.mp4,"[675, 65, 1529, 1060]",25,1,-1,signschool
08921,candy,train,https://media.asldeafined.com/vocabulary/1471144833.8086.mp4,"[66, 24, 572, 480]",25,1,-1,asldeafined
08922,candy,val,https://www.handspeak.com/word/c/candy-sweet.mp4,"[56, 15, 264, 240]",25,1,-1,handspeak
08923,candy,train,https://www.handspeak.com/word/c/candy-usa.mp4,"[16, 8, 268, 240]",25,1,-1,handspeak
65298,candy,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-66.mp4,"[186, 15, 467, 370]",25,1,-1,aslsignbank
08924,candy,train,https://www.signingsavvy.com/signs/mp4/6/6123.mp4,"[80, 11, 216, 192]",25,1,-1,signingsavvy
65299,candy,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-67.mp4,"[136, 16, 469, 370]",25,1,-1,aslsignbank
65300,candy,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_2-1014.mp4,"[195, 16, 467, 370]",25,1,-1,aslsignbank
08915,candy,test,https://media.spreadthesign.com/video/mp4/13/51294.mp4,"[23, 0, 286, 240]",25,1,-1,spreadthesign
67468,candy,val,https://youtu.be/kymMYu5qPhY,"[147, 19, 426, 360]",25,1,-1,asllex
67470,candy,train,https://youtu.be/xK2QEO7Xld4,"[93, 19, 365, 360]",25,1,-1,asllex
08925,candy,test,https://www.signingsavvy.com/signs/mp4/7/7906.mp4,"[78, 15, 233, 192]",25,1,-1,signingsavvy
08926,candy,train,https://www.youtube.com/watch?v=EfJ4xLiX5IA,"[329, 47, 928, 717]",25,1,-1,aslu
08927,candy,train,https://www.youtube.com/watch?v=nmD3uqyVAC0,"[340, 23, 1019, 720]",25,1,-1,aslu
65415,cousin,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COUSIN-1171.mp4,"[134, 17, 491, 370]",25,1,-1,aslsignbank
70332,cousin,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,"[176, 46, 440, 360]",25,1161,1262,northtexas
68592,cousin,train,https://www.youtube.com/watch?v=jC6sHiZBEyI,"[275, 19, 882, 720]",25,1,39,lillybauer
13647,cousin,train,http://www.aslsearch.com/signs/videos/cousin3.mp4,"[205, 43, 479, 400]",25,1,-1,aslsearch
13648,cousin,train,http://www.aslsearch.com/signs/videos/cousin.mp4,"[192, 41, 488, 400]",25,1,-1,aslsearch
13631,cousin,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-female.mp4,"[463, 67, 856, 720]",25,1,-1,startasl
13632,cousin,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-male.mp4,"[428, 69, 853, 720]",25,1,-1,startasl
13633,cousin,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cousin-WACMzmRGgY8.mp4,"[297, 16, 772, 480]",25,1,-1,signschool
13634,cousin,val,https://media.asldeafined.com/vocabulary/1466904377.9296.mp4,"[99, 24, 512, 480]",25,1,-1,asldeafined
13635,cousin,test,https://media.asldeafined.com/vocabulary/1466904400.1624.mp4,"[59, 25, 528, 480]",25,1,-1,asldeafined
13636,cousin,train,https://media.asldeafined.com/vocabulary/1539177107.4884.mp4,"[55, 27, 520, 480]",25,1,-1,asldeafined
13637,cousin,train,https://www.handspeak.com/word/c/cousin-female.mp4,"[49, 17, 258, 240]",25,1,-1,handspeak
13638,cousin,train,https://www.handspeak.com/word/c/cousin-male.mp4,"[31, 16, 254, 240]",25,1,-1,handspeak
13630,cousin,train,https://media.spreadthesign.com/video/mp4/13/47501.mp4,"[67, 17, 251, 234]",25,1,-1,spreadthesign
13639,cousin,val,https://www.handspeak.com/word/c/cousin.mp4,"[63, 15, 257, 240]",25,1,-1,handspeak
67535,cousin,test,https://youtu.be/mBNbzPNTVqk,"[86, 20, 382, 360]",25,1,-1,asllex
13640,cousin,train,https://www.signingsavvy.com/signs/mp4/6/6148.mp4,"[52, 9, 225, 192]",25,1,-1,signingsavvy
13641,cousin,val,https://www.signingsavvy.com/signs/mp4/6/6150.mp4,"[79, 8, 222, 192]",25,1,-1,signingsavvy
13642,cousin,train,https://www.signingsavvy.com/signs/mp4/6/6568.mp4,"[54, 9, 222, 192]",25,1,-1,signingsavvy
13643,cousin,train,https://www.youtube.com/watch?v=e9-jd3sf6us,"[240, 25, 965, 720]",25,1,-1,aslu
13644,cousin,train,http://www.aslpro.com/main/c/cousin_female.swf,"[4, 11, 199, 240]",25,1,-1,aslpro
13645,cousin,train,http://www.aslpro.com/main/c/cousin_male.swf,"[2, 13, 205, 240]",25,1,-1,aslpro
13646,cousin,train,http://www.aslsearch.com/signs/videos/cousin2.mp4,"[174, 36, 487, 400]",25,1,-1,aslsearch
14855,deaf,test,https://www.youtube.com/watch?v=ChIupJBcxjs,"[0, 0, 360, 240]",25,497,543,asl5200
70015,deaf,train,https://www.youtube.com/watch?v=25ymRY7hbjs,"[163, 40, 401, 360]",25,4420,4511,northtexas
68586,deaf,train,https://www.youtube.com/watch?v=J9hiREjgVe0,"[102, 6, 563, 360]",25,80,137,lillybauer
68033,deaf,train,https://www.youtube.com/watch?v=Qvn5RGyb0po,"[275, 0, 1053, 720]",25,1,-1,valencia-asl
14899,deaf,train,https://www.youtube.com/watch?v=sP4e9vRUCYM,"[320, 43, 932, 720]",25,1,-1,aslu
14900,deaf,train,https://www.youtube.com/watch?v=YsLUNOu9jXU,"[320, 54, 842, 720]",25,1,-1,nabboud
14882,deaf,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/deaf.mp4,"[186, 15, 525, 414]",25,1,-1,startasl
14901,deaf,val,http://www.aslpro.com/main/d/deaf_1.swf,"[22, 18, 199, 240]",25,1,-1,aslpro
14903,deaf,val,http://www.aslsearch.com/signs/videos/deaf.mp4,"[170, 62, 532, 400]",25,1,-1,aslsearch
14883,deaf,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-1tMYCoZB0lE.mp4,"[738, 111, 1463, 1080]",25,1,-1,signschool
14884,deaf,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-VoHLEG8FIH4.mp4,"[677, 59, 1527, 1061]",25,1,-1,signschool
14885,deaf,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf-bHRhz2geOTA.mp4,"[727, 115, 1483, 1078]",25,1,-1,signschool
14886,deaf,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Deaf.mp4,"[445, 35, 1030, 709]",25,1,-1,signschool
65445,deaf,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEAF-103.mp4,"[170, 15, 476, 370]",25,1,-1,aslsignbank
14887,deaf,val,https://media.asldeafined.com/vocabulary/1466906743.302.mp4,"[111, 30, 517, 480]",25,1,-1,asldeafined
14888,deaf,test,https://media.asldeafined.com/vocabulary/1522766619.2346.mp4,"[95, 28, 530, 480]",25,1,-1,asldeafined
14889,deaf,train,https://www.handspeak.com/word/d/deaf2.mp4,"[36, 0, 527, 480]",25,1,-1,handspeak
14891,deaf,val,https://www.handspeak.com/word/d/deaf.mp4,"[30, 0, 526, 480]",25,1,-1,handspeak
14893,deaf,train,https://www.signingsavvy.com/signs/mp4/23/23016.mp4,"[66, 24, 205, 192]",25,1,-1,signingsavvy
14894,deaf,train,https://www.signingsavvy.com/signs/mp4/23/23017.mp4,"[60, 24, 206, 192]",25,1,-1,signingsavvy
14895,deaf,train,https://www.youtube.com/watch?v=5Dr7V1fbTFU,"[372, 54, 842, 720]",25,1,-1,nabboud
14896,deaf,train,https://www.youtube.com/watch?v=IgT0jDp56ZM,"[341, 30, 910, 720]",25,1,-1,scott
14898,deaf,train,https://www.youtube.com/watch?v=ofL3HMkLDOc,"[334, 35, 942, 720]",25,1,-1,aslu
65717,fine,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FINE-455.mp4,"[160, 15, 471, 370]",25,1,-1,aslsignbank
70234,fine,test,https://www.youtube.com/watch?v=4Nh1iFv2BMc,"[163, 42, 390, 360]",25,4638,4746,northtexas
68048,fine,train,https://www.youtube.com/watch?v=Yey5VEZE-_g,"[338, 30, 991, 720]",25,1,-1,valencia-asl
21885,fine,train,https://www.youtube.com/watch?v=IuBUE7SH1Wk,"[149, 39, 415, 341]",25,1,-1,aslu
21886,fine,val,https://www.youtube.com/watch?v=OHHKerxHJjQ,"[317, 43, 919, 720]",25,1,-1,aslu
21887,fine,val,https://www.youtube.com/watch?v=YSTnrscx1UY,"[333, 39, 959, 720]",25,1,-1,aslu
21888,fine,train,http://www.aslpro.com/main/f/fine.swf,"[12, 20, 207, 240]",25,1,-1,aslpro
21870,fine,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fine2.mp4,"[414, 53, 804, 720]",25,1,-1,startasl
21889,fine,train,http://www.aslpro.com//main/f/fine_ticket.swf,"[33, 6, 245, 240]",25,1,-1,aslpro
21890,fine,test,http://www.aslsearch.com/signs/videos/cost.mp4,"[166, 54, 515, 400]",25,1,-1,aslsearch
21891,fine,train,http://www.aslsearch.com/signs/videos/fine.mp4,"[236, 35, 486, 400]",25,1,-1,aslsearch
21871,fine,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fine.mp4,"[206, 15, 518, 414]",25,1,-1,startasl
21872,fine,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20fine5-4SzwErJNYTc.mp4,"[344, 10, 770, 480]",25,1,-1,signschool
21869,fine,train,https://media.spreadthesign.com/video/mp4/13/92669.mp4,"[67, 10, 236, 240]",25,1,-1,spreadthesign
21874,fine,val,https://media.asldeafined.com/vocabulary/1468494312.7752.mp4,"[57, 6, 600, 480]",25,1,-1,asldeafined
21875,fine,train,https://www.handspeak.com/word/f/fine-charge.mp4,"[7, 0, 532, 480]",25,1,-1,handspeak
21876,fine,train,https://www.handspeak.com/word/f/fine-good2.mp4,"[64, 0, 586, 480]",25,1,-1,handspeak
21878,fine,train,https://www.signingsavvy.com/signs/mp4/14/14347.mp4,"[69, 14, 214, 192]",25,1,-1,signingsavvy
67660,fine,train,https://youtu.be/2RLybfKx4Js,"[100, 25, 378, 360]",25,1,-1,asllex
67659,fine,train,https://youtu.be/lTp1ICCGCxA,"[94, 19, 364, 360]",25,1,-1,asllex
21883,fine,train,https://www.signingsavvy.com/signs/mp4/6/6355.mp4,"[72, 15, 216, 192]",25,1,-1,signingsavvy
21884,fine,train,https://www.youtube.com/watch?v=atyYSgDudAU,"[372, 50, 959, 720]",25,1,-1,aslu
27194,help,test,https://www.youtube.com/watch?v=SiBub8VD5wo,"[0, 0, 360, 240]",25,1387,1433,asl5200
69364,help,val,http://aslbricks.org/New/ASL-Videos/help.mp4,"[605, 64, 1417, 1080]",25,1,-1,aslbrick
27219,help,val,https://www.youtube.com/watch?v=RStYX5OXPjE,"[380, 43, 875, 720]",25,1,-1,nabboud
27220,help,val,http://www.aslpro.com/main/h/help.swf,"[0, 12, 224, 240]",25,1,-1,aslpro
27221,help,train,http://www.aslsearch.com/signs/videos/help.mp4,"[198, 56, 563, 400]",25,1,-1,aslsearch
27206,help,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/help.mp4,"[211, 16, 525, 414]",25,1,-1,startasl
27207,help,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stamp%2C%20Help-2bSAr25HPXY.mp4,"[665, 54, 1608, 1080]",25,1,-1,signschool
27208,help,train,https://media.asldeafined.com/vocabulary/1468580671.3652.mp4,"[80, 14, 536, 480]",25,1,-1,asldeafined
27209,help,test,https://media.asldeafined.com/vocabulary/1471136062.8464.mp4,"[66, 20, 607, 480]",25,1,-1,asldeafined
27210,help,train,https://www.handspeak.com/word/h/help2.mp4,"[63, 17, 284, 240]",25,1,-1,handspeak
27211,help,train,https://www.handspeak.com/word/h/help-me.mp4,"[55, 0, 298, 240]",25,1,-1,handspeak
27212,help,train,https://www.handspeak.com/word/h/help.mp4,"[171, 0, 515, 360]",25,2,-1,handspeak
65890,help,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2562.mp4,"[182, 14, 465, 370]",25,1,-1,aslsignbank
27213,help,test,https://www.signingsavvy.com/signs/mp4/23/23431.mp4,"[92, 24, 202, 192]",25,1,-1,signingsavvy
27214,help,train,https://www.signingsavvy.com/signs/mp4/5/5871.mp4,"[77, 3, 220, 192]",25,1,-1,signingsavvy
65891,help,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2563.mp4,"[188, 14, 463, 370]",25,1,-1,aslsignbank
65889,help,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-483.mp4,"[188, 15, 469, 370]",25,1,-1,aslsignbank
67757,help,train,https://youtu.be/OWXmFhatan8,"[93, 18, 364, 360]",25,1,-1,asllex
27215,help,train,https://www.signingsavvy.com/signs/mp4/6/6389.mp4,"[72, 14, 217, 192]",25,1,-1,signingsavvy
27216,help,train,https://www.signingsavvy.com/signs/mp4/9/9918.mp4,"[67, 5, 217, 192]",25,1,-1,signingsavvy
27217,help,train,https://www.signingsavvy.com/signs/mp4/9/9936.mp4,"[61, 12, 213, 192]",25,1,-1,signingsavvy
27218,help,train,https://www.youtube.com/watch?v=l31UXgChCS4,"[387, 40, 901, 720]",25,1,-1,nabboud
38482,no,test,https://www.youtube.com/watch?v=1_jXxjd0lKE,"[0, 0, 360, 240]",25,1318,1397,asl5200
69411,no,val,http://aslbricks.org/New/ASL-Videos/no.mp4,"[274, 43, 875, 720]",25,1,-1,aslbrick
68110,no,val,https://www.youtube.com/watch?v=BqmquW0f1ok,"[113, 0, 1151, 720]",25,1,-1,valencia-asl
68406,no,val,https://www.youtube.com/watch?v=Dd95RFhtSs4,"[346, 31, 916, 720]",25,1,54,lillybauer
38539,no,train,https://www.youtube.com/watch?v=nyUDOPmQlZQ,"[384, 33, 929, 720]",25,1,-1,scott
38540,no,train,https://www.youtube.com/watch?v=pkzfT9cYvH0,"[343, 23, 999, 720]",25,1,-1,aslu
38541,no,train,https://www.youtube.com/watch?v=QJXKaOSyl4o,"[262, 14, 958, 720]",25,1,-1,aslu
38542,no,train,http://www.aslpro.com/main/n/no.swf,"[0, 4, 240, 240]",25,1,-1,aslpro
38525,no,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/no.mp4,"[223, 12, 525, 414]",25,1,-1,startasl
38544,no,train,http://www.aslsearch.com/signs/videos/no.mp4,"[258, 38, 509, 400]",25,1,-1,aslsearch
38527,no,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20No-hwa_U71nr74.mp4,"[777, 24, 1651, 1080]",25,1,-1,signschool
38529,no,train,https://media.asldeafined.com/vocabulary/1468719269.5533.mp4,"[88, 0, 502, 480]",25,1,-1,asldeafined
38530,no,train,https://media.asldeafined.com/vocabulary/1522767129.7038.mp4,"[138, 36, 517, 480]",25,1,-1,asldeafined
38531,no,test,https://www.handspeak.com/word/n/no.mp4,"[121, 0, 545, 480]",25,1,-1,handspeak
38532,no,train,https://www.signingsavvy.com/signs/mp4/23/23547.mp4,"[74, 22, 205, 192]",25,1,-1,signingsavvy
38533,no,val,https://www.signingsavvy.com/signs/mp4/23/23949.mp4,"[83, 17, 215, 192]",25,1,-1,signingsavvy
66183,no,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NO/NO-512.mp4,"[143, 0, 480, 370]",25,1,-1,aslsignbank
38524,no,train,https://media.spreadthesign.com/video/mp4/13/48823.mp4,"[54, 0, 261, 240]",25,1,-1,spreadthesign
67934,no,train,https://youtu.be/jGsh6zd3eUQ,"[93, 26, 377, 360]",25,1,-1,asllex
38534,no,train,https://www.signingsavvy.com/signs/mp4/6/6400.mp4,"[77, 17, 218, 192]",25,1,-1,signingsavvy
38536,no,train,https://www.youtube.com/watch?v=lgNwgl10VSg,"[335, 65, 882, 720]",25,1,-1,nabboud
38538,no,train,https://www.youtube.com/watch?v=mskmnqYYsGw,"[320, 52, 918, 720]",25,1,-1,aslu
57919,thin,train,https://www.youtube.com/watch?v=x6CehcknaH8,"[0, 0, 360, 240]",25,2147,2196,asl5200
57948,thin,val,https://www.signingsavvy.com/signs/mp4/22/22387.mp4,"[66, 21, 206, 192]",25,1,-1,signingsavvy
57949,thin,train,https://www.signingsavvy.com/signs/mp4/22/22387.mp4,"[66, 21, 206, 192]",25,1,-1,signingsavvy
57950,thin,train,https://www.youtube.com/watch?v=5IGeT5NK79A,"[338, 49, 926, 720]",25,1,-1,aslu
57952,thin,train,http://www.aslpro.com/main/t/thin.swf,"[18, 7, 228, 240]",25,1,-1,aslpro
57934,thin,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thin-2.mp4,"[427, 57, 820, 720]",25,1,-1,startasl
57953,thin,train,http://www.aslsearch.com/signs/videos/skinny.mp4,"[214, 53, 566, 400]",25,1,-1,aslsearch
57935,thin,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thin.mp4,"[437, 57, 825, 720]",25,1,-1,startasl
57936,thin,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin%202-aLghoMT6IhA.mp4,"[840, 75, 1596, 1075]",25,1,-1,signschool
57937,thin,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin%202-cXEknONHNEc.mp4,"[740, 74, 1629, 1076]",25,1,-1,signschool
66606,thin,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIN-2192.mp4,"[183, 26, 437, 370]",25,1,-1,aslsignbank
57939,thin,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-5G1gWM4HnBI.mp4,"[856, 69, 1733, 1080]",25,1,-1,signschool
57940,thin,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-85Xp1i_NN-E.mp4,"[690, 97, 1426, 1080]",25,1,-1,signschool
57941,thin,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-fTYMARYgieE.mp4,"[823, 73, 1592, 1080]",25,1,-1,signschool
57942,thin,train,https://media.asldeafined.com/vocabulary/1468944700.6887.mp4,"[120, 0, 533, 480]",25,1,-1,asldeafined
66607,thin,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIN-2465.mp4,"[169, 35, 479, 370]",25,1,-1,aslsignbank
57933,thin,val,https://media.spreadthesign.com/video/mp4/13/50888.mp4,"[59, 0, 282, 240]",25,1,-1,spreadthesign
67299,thin,train,https://youtu.be/LCJYxgYwsVE,"[97, 28, 395, 360]",25,1,-1,asllex
57943,thin,test,https://media.asldeafined.com/vocabulary/1546575308.9841.mp4,"[129, 21, 550, 480]",25,1,-1,asldeafined
57944,thin,test,https://www.handspeak.com/word/t/thin2.mp4,"[56, 0, 581, 480]",25,1,-1,handspeak
57945,thin,val,https://www.handspeak.com/word/t/thin.mp4,"[116, 0, 567, 480]",25,1,-1,handspeak
57947,thin,train,https://www.signingsavvy.com/signs/mp4/22/22386.mp4,"[90, 24, 227, 192]",25,1,-1,signingsavvy
62152,walk,test,https://www.youtube.com/watch?v=A5dihMAjeTE,"[0, 0, 360, 240]",25,187,249,asl5200
68852,walk,val,https://www.youtube.com/watch?v=r9Rten33zC8,"[328, 14, 941, 720]",25,1,64,lillybauer
68918,walk,val,https://www.youtube.com/watch?v=tRJ29Rh8pGg,"[97, 12, 566, 360]",25,1,120,lillybauer
68177,walk,val,https://www.youtube.com/watch?v=XdA0TlfPB48,"[90, 13, 1240, 720]",25,1,-1,valencia-asl
